,Unnamed: 0,Date,Tm,Opp,GS,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Game Played,Match Result,Points,Minutes Played,Seconds Played
15,15,2021-01-23,DET,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-4,0,0
16,16,2021-01-25,DET,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,15,0,0
17,17,2021-01-27,DET,CLE,0,5,10,.500,2,3,.667,1,2,.500,0,0,0,3,0,0,2,0,13,7.7,-28,Yes,L ,-15,19,7
18,18,2021-01-28,DET,LAL,0,6,12,.500,0,2,.000,2,2,1.000,0,1,1,3,2,0,2,0,14,10.4,-6,Yes,W ,15,20,21
19,19,2021-01-30,DET,GSW,0,3,11,.273,0,1,.000,2,2,1.000,2,0,2,2,1,0,0,0,8,5.3,-1,Yes,L ,-27,17,3
20,21,2021-02-02,DET,UTA,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-12,0,0
21,22,2021-02-05,DET,PHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-17,0,0
22,23,2021-02-06,DET,LAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-6,0,0
23,24,2021-02-09,NYK,MIA,0,5,9,.556,2,3,.667,2,2,1.000,0,1,1,3,1,1,2,0,14,11.8,+6,Yes,L ,-2,20,20
24,25,2021-02-12,NYK,WAS,0,7,11,.636,0,1,.000,0,0,,0,3,3,6,4,0,2,0,14,16.2,+18,Yes,W ,18,19,58
25,26,2021-02-13,NYK,HOU,0,5,11,.455,1,3,.333,5,7,.714,0,1,1,3,0,0,1,0,16,10.9,+18,Yes,W ,22,22,32
26,27,2021-02-15,NYK,ATL,0,3,9,.333,0,1,.000,2,2,1.000,0,3,3,3,0,2,2,4,8,3.7,+8,Yes,W ,11,23,37
27,28,2021-02-17,NYK,ORL,0,1,10,.100,0,1,.000,2,2,1.000,1,5,6,2,0,0,1,0,4,0.0,-15,Yes,L ,-18,16,33
28,29,2021-02-21,NYK,MIN,0,1,8,.125,0,1,.000,2,2,1.000,0,1,1,2,1,0,1,1,4,0.1,-12,Yes,W ,4,18,44
29,30,2021-02-23,NYK,GSW,0,6,15,.400,2,4,.500,2,2,1.000,0,4,4,8,1,1,1,1,16,15.0,+12,Yes,L ,-8,27,10
30,31,2021-02-25,NYK,SAC,1,7,11,.636,2,2,1.000,2,2,1.000,0,3,3,6,0,0,3,2,18,14.4,+4,Yes,W ,19,27,35
31,32,2021-02-27,NYK,IND,1,6,11,.545,1,3,.333,4,4,1.000,0,1,1,11,4,0,4,2,17,18.9,+11,Yes,W ,3,37,42
32,33,2021-02-28,NYK,DET,1,6,14,.429,2,3,.667,0,1,.000,0,3,3,5,0,2,2,2,14,9.2,+17,Yes,W ,19,32,9
33,34,2021-03-02,NYK,SAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-26,0,0
34,35,2021-03-04,NYK,DET,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,10,0,0
35,36,2021-03-11,NYK,MIL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-33,0,0
36,37,2021-03-13,NYK,OKC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,22,0,0
37,38,2021-03-15,NYK,BRK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-5,0,0
38,39,2021-03-16,NYK,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-3,0,0
39,40,2021-03-18,NYK,ORL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,1,0,0
40,42,2021-03-21,NYK,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-1,0,0
41,43,2021-03-23,NYK,WAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,18,0,0
42,44,2021-03-25,NYK,WAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,4,0,0
43,45,2021-03-27,NYK,MIL,0,6,15,.400,1,5,.200,0,0,,0,1,1,1,2,1,1,1,13,7.2,+7,Yes,W ,6,29,6
44,46,2021-03-29,NYK,MIA,0,6,13,.462,3,5,.600,1,2,.500,0,2,2,2,0,1,1,1,16,10.2,-2,Yes,L ,-10,26,19
45,47,2021-03-31,NYK,MIN,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-1,0,0
46,48,2021-04-02,NYK,DAL,0,1,10,.100,0,2,.000,0,0,,3,2,5,4,0,0,0,0,2,0.9,+3,Yes,L ,-13,25,24
47,49,2021-04-03,NYK,DET,0,3,6,.500,0,3,.000,1,2,.500,0,2,2,2,2,0,0,0,7,7.6,+18,Yes,W ,44,20,34
48,50,2021-04-05,NYK,BRK,0,6,14,.429,2,4,.500,2,3,.667,0,1,1,3,1,0,0,1,16,11.2,-8,Yes,L ,-2,25,25
49,51,2021-04-07,NYK,BOS,0,4,10,.400,1,1,1.000,2,2,1.000,0,0,0,3,0,0,0,0,11,7.7,+6,Yes,L ,-2,26,33
50,52,2021-04-09,NYK,MEM,0,8,17,.471,0,4,.000,3,3,1.000,2,2,4,3,1,2,2,1,19,14.4,+2,Yes,W ,4,26,17
51,53,2021-04-11,NYK,TOR,0,4,10,.400,0,1,.000,3,3,1.000,0,1,1,2,0,0,3,2,11,3.5,-7,Yes,W ,6,23,17
52,54,2021-04-12,NYK,LAL,0,5,9,.556,0,0,,4,4,1.000,1,2,3,2,0,1,1,1,14,11.7,-10,Yes,W ,15,19,50
53,55,2021-04-14,NYK,NOP,0,5,14,.357,1,4,.250,0,0,,1,3,4,4,2,1,0,0,11,10.3,+14,Yes,W ,10,28,4
54,56,2021-04-16,NYK,DAL,0,7,13,.538,1,2,.500,0,0,,0,1,1,5,1,0,0,1,15,13.1,+14,Yes,W ,8,24,45
55,57,2021-04-18,NYK,NOP,0,9,17,.529,2,4,.500,3,4,.750,0,3,3,5,1,1,2,1,23,18.0,+22,Yes,W ,10,35,13
56,58,2021-04-20,NYK,CHO,0,8,12,.667,1,4,.250,0,0,,0,1,1,5,0,0,0,1,17,15.2,+2,Yes,W ,12,25,15
57,59,2021-04-21,NYK,ATL,0,8,12,.667,1,1,1.000,3,4,.750,0,4,4,3,1,0,2,6,20,14.3,+14,Yes,W ,10,30,17
58,60,2021-04-24,NYK,TOR,0,7,10,.700,0,1,.000,5,6,.833,0,4,4,7,2,0,1,2,19,20.7,+26,Yes,W ,17,33,16
59,61,2021-04-26,NYK,PHO,0,10,18,.556,0,1,.000,2,2,1.000,1,5,6,6,0,0,2,2,22,17.0,-14,Yes,L ,-8,33,13
60,63,2021-04-28,NYK,CHI,0,2,11,.182,0,1,.000,2,2,1.000,0,1,1,6,1,1,0,0,6,5.3,+4,Yes,W ,19,25,0
61,64,2021-05-02,NYK,HOU,0,8,11,.727,4,5,.800,4,4,1.000,1,5,6,4,1,0,1,0,24,24.5,+35,Yes,W ,25,31,1
62,65,2021-05-03,NYK,MEM,0,11,15,.733,3,5,.600,0,0,,0,2,2,2,1,0,1,1,25,20.5,+16,Yes,W ,14,26,37
63,66,2021-05-05,NYK,DEN,0,6,10,.600,2,3,.667,0,0,,0,2,2,3,0,0,2,2,14,9.3,-10,Yes,L ,-16,26,48
64,67,2021-05-07,NYK,PHO,0,7,14,.500,1,3,.333,2,2,1.000,0,4,4,6,0,0,1,1,17,14.0,0,Yes,L ,-23,29,6
65,68,2021-05-09,NYK,LAC,0,11,17,.647,2,3,.667,1,1,1.000,0,6,6,8,1,0,4,1,25,21.5,+7,Yes,W ,6,32,26
66,69,2021-05-11,NYK,LAL,0,10,22,.455,1,4,.250,6,6,1.000,1,5,6,6,3,1,3,0,27,22.7,+6,Yes,L ,-2,38,50
67,70,2021-05-13,NYK,SAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,4,0,0
68,71,2021-05-15,NYK,CHO,0,6,9,.667,1,2,.500,2,2,1.000,1,0,1,3,0,0,2,1,15,11.5,-8,Yes,W ,9,25,4
69,72,2021-05-16,NYK,BOS,0,3,9,.333,0,0,,1,1,1.000,2,3,5,2,0,0,1,1,7,4.2,0,Yes,W ,4,23,19
0,0,2021-10-20,NYK,BOS,0,3,11,.273,1,3,.333,2,2,1.000,0,4,4,5,2,1,2,0,9,7.9,+7,Yes,W ,4,22,28
1,1,2021-10-22,NYK,ORL,0,4,8,.500,4,6,.667,0,0,,0,0,0,7,0,0,0,1,12,12.5,+34,Yes,W ,25,23,34
2,2,2021-10-24,NYK,ORL,0,9,16,.563,5,8,.625,0,1,.000,3,2,5,3,2,0,2,0,23,19.8,+8,Yes,L ,-6,28,38
3,3,2021-10-26,NYK,PHI,0,4,7,.571,1,2,.500,4,4,1.000,2,1,3,1,1,1,2,1,13,11.4,+10,Yes,W ,13,19,50
4,4,2021-10-28,NYK,CHI,0,5,10,.500,1,3,.333,1,1,1.000,0,4,4,1,0,0,2,1,12,6.5,+1,Yes,W ,1,18,35
5,5,2021-10-30,NYK,NOP,0,2,6,.333,1,2,.500,0,0,,0,1,1,1,0,0,1,0,5,1.6,-1,Yes,W ,6,15,25
6,6,2021-11-01,NYK,TOR,0,2,8,.250,0,2,.000,0,0,,0,1,1,1,1,0,2,1,4,-1.2,+7,Yes,L ,-9,19,36
7,7,2021-11-03,NYK,IND,0,5,11,.455,0,1,.000,3,3,1.000,1,1,2,3,1,1,2,1,13,9.7,-2,Yes,L ,-13,19,47
8,8,2021-11-05,NYK,MIL,0,10,18,.556,2,6,.333,1,1,1.000,2,6,8,4,2,0,0,0,23,22.4,+31,Yes,W ,15,30,25
9,9,2021-11-07,NYK,CLE,1,8,14,.571,1,2,.500,0,0,,0,1,1,5,1,0,0,0,17,15.2,-20,Yes,L ,-17,28,58
10,10,2021-11-08,NYK,PHI,0,2,8,.250,0,2,.000,2,2,1.000,1,3,4,2,1,0,3,0,6,2.2,+10,Yes,W ,7,20,44
11,11,2021-11-10,NYK,MIL,0,8,15,.533,6,8,.750,0,0,,1,2,3,7,3,1,0,0,22,24.6,+10,Yes,L ,-12,29,47
12,12,2021-11-12,NYK,CHO,0,3,6,.500,1,3,.333,1,1,1.000,0,1,1,2,0,0,1,0,8,5.7,+15,Yes,L ,-8,17,24
13,13,2021-11-15,NYK,IND,0,7,14,.500,0,4,.000,0,0,,1,4,5,7,0,0,1,0,14,12.8,+21,Yes,W ,8,24,33
14,14,2021-11-17,NYK,ORL,0,4,9,.444,2,6,.333,0,0,,0,2,2,1,1,2,5,0,10,4.0,-11,Yes,L ,-6,19,1
15,15,2021-11-20,NYK,HOU,0,2,8,.250,0,2,.000,0,0,,0,1,1,4,1,2,1,1,4,3.3,-5,Yes,W ,7,20,56
16,16,2021-11-21,NYK,CHI,0,3,11,.273,1,2,.500,2,2,1.000,1,1,2,3,1,3,0,4,9,7.1,-2,Yes,L ,-6,30,2
17,17,2021-11-23,NYK,LAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,6,0,0
18,18,2021-11-26,NYK,PHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-21,0,0
19,19,2021-11-27,NYK,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,9,0,0
20,21,2021-11-30,NYK,BRK,0,6,13,.462,2,6,.333,2,2,1.000,1,4,5,9,0,0,0,3,16,16.3,+11,Yes,L ,-2,34,41
21,22,2021-12-02,NYK,CHI,0,4,6,.667,0,1,.000,8,8,1.000,0,2,2,6,0,1,3,0,16,15.9,-14,Yes,L ,-4,26,19
22,23,2021-12-04,NYK,DEN,0,5,10,.500,1,5,.200,0,0,,2,2,4,4,0,0,4,0,11,6.8,-2,Yes,L ,-14,23,50
23,24,2021-12-07,NYK,SAS,0,4,11,.364,2,2,1.000,2,2,1.000,1,1,2,2,1,0,1,0,12,8.3,+8,Yes,W ,12,21,40
24,25,2021-12-08,NYK,IND,0,4,10,.400,0,2,.000,0,0,,2,3,5,7,0,0,0,0,8,9.8,-9,Yes,L ,-20,23,37
25,26,2021-12-10,NYK,TOR,0,5,13,.385,1,3,.333,0,0,,2,4,6,4,0,0,3,0,11,6.3,+8,Yes,L ,-3,33,1
26,27,2021-12-12,NYK,MIL,1,8,16,.500,2,6,.333,0,0,,0,2,2,7,3,0,2,0,18,16.5,-7,Yes,L ,-15,36,31
27,28,2021-12-14,NYK,GSW,1,5,13,.385,3,4,.750,2,2,1.000,0,4,4,6,1,0,2,2,15,11.5,-10,Yes,L ,-9,34,17
28,29,2021-12-16,NYK,HOU,1,0,2,.000,0,1,.000,0,0,,1,0,1,1,0,0,0,0,0,0.0,-6,Yes,W ,13,12,11
29,30,2021-12-18,NYK,BOS,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,L ,-7,0,0
30,31,2021-12-21,NYK,DET,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,14,0,0
31,32,2021-12-23,NYK,WAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-7,0,0
32,33,2021-12-25,NYK,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,14,0,0
33,34,2021-12-28,NYK,MIN,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,8,0,0
34,35,2021-12-29,NYK,DET,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,9,0,0
35,36,2021-12-31,NYK,OKC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-15,0,0
36,37,2022-01-02,NYK,TOR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-15,0,0
37,38,2022-01-04,NYK,IND,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,10,0,0
38,39,2022-01-06,NYK,BOS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,3,0,0
39,40,2022-01-08,NYK,BOS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-24,0,0
40,42,2022-01-10,NYK,SAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,15,0,0
41,43,2022-01-12,NYK,DAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,23,0,0
42,44,2022-01-15,NYK,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,9,0,0
43,45,2022-01-17,NYK,CHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-10,0,0
44,46,2022-01-18,NYK,MIN,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-2,0,0
45,47,2022-01-20,NYK,NOP,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-11,0,0
46,48,2022-01-23,NYK,LAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,8,0,0
47,49,2022-01-24,NYK,CLE,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-2,0,0
48,50,2022-01-26,NYK,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-14,0,0
49,51,2022-01-28,NYK,MIL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-15,0,0
50,52,2022-01-31,NYK,SAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,20,0,0
51,53,2022-02-02,NYK,MEM,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-12,0,0
52,54,2022-02-05,NYK,LAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-7,0,0
53,55,2022-02-07,NYK,UTA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-9,0,0
54,56,2022-02-08,NYK,DEN,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-17,0,0
55,57,2022-02-10,NYK,GSW,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,2,0,0
56,58,2022-02-12,NYK,POR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-9,0,0
57,59,2022-02-14,NYK,OKC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-4,0,0
58,60,2022-02-16,NYK,BRK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-5,0,0
59,61,2022-02-25,NYK,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-15,0,0
60,63,2022-02-27,NYK,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-16,0,0
61,64,2022-03-02,NYK,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-15,0,0
62,65,2022-03-04,NYK,PHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-1,0,0
63,66,2022-03-06,NYK,LAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,23,0,0
64,67,2022-03-07,NYK,SAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,16,0,0
65,68,2022-03-09,NYK,DAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,30,0,0
66,69,2022-03-11,NYK,MEM,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-4,0,0
67,70,2022-03-13,NYK,BRK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-3,0,0
68,71,2022-03-16,NYK,POR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,30,0,0
69,72,2022-03-18,NYK,WAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,3,0,0
70,73,2022-03-20,NYK,UTA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-15,0,0
71,74,2022-03-22,NYK,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-6,0,0
